lon,lat
-97.330053,37.6871761
-79.8342163,42.2156131
-71.0588801,42.3600825
-76.8099041,18.0178743
-120.7401385,47.7510741
-80.1514484,41.6414438
-79.9958864,40.4406248
-75.6971931,45.4215296
-76.6412712,39.0457549
-95.712891,37.09024
-94.5785667,39.0997265
-75.3704579,40.6259316
-74.0059728,40.7127753
-80.244216,36.0998596
-71.3128285,41.4901024
-73.087749,41.6032207
-105.0166498,39.613321
-95.6162999,37.0347663
-79.3801688,43.6517906
-105.8700901,34.5199402
-91.0812465,43.8991321
-119.2795623,46.3449532
-84.6154897,34.0234337
-120.7401385,47.7510741
0.4690888,51.7343313
-120.7401385,47.7510741
-90.1845388,35.1464797
-78.6381787,35.7795897
-95.7150582,37.0901287
-99.9018131,31.9685988
-75.1652215,39.9525839
-93.3499489,44.8896866
-71.0588801,42.3600825
-77.297508,18.109581
-82.546344,27.2669722
-77.0368707,38.9071923
-84.2946539,37.7478572
-75.3360172,41.0189803
-119.4179324,36.778261
-84.5120196,39.1031182
-82.907123,40.4172871
-74.0059728,40.7127753
-74.0059728,40.7127753
-81.6943605,41.49932
-84.3879824,33.7489954
-82.5306527,27.3364347
-82.4571776,27.950575
-73.9036487,40.7512123
-83.9207392,35.9606384
-75.1553512,39.9811935
-83.5378674,41.6528052
-80.1917902,25.7616798
-114.7420408,44.0682019
-91.8318334,35.20105
-104.990251,39.7392358
-99.9018131,31.9685988
-82.907123,40.4172871
-84.5120196,39.1031182
-74.0059728,40.7127753
-79.0192997,35.7595731
-94.9696749,35.4984281
174.885971,-40.900557
8.227512,46.818188
-90.2338232,38.6354598
-80.8081413,35.5859146
-88.703656,32.3643098
-73.087749,41.6032207
-95.3696909,35.7478769
-73.087749,41.6032207
-86.8103567,33.5185892
-120.5542012,43.8041334
-81.655651,30.3321838
-84.2700179,37.8393332
-71.4161671,41.7001009
-87.6297982,41.8781136
-81.091203,32.0808989
-71.8022934,42.2625932
-94.846681,39.7674578
-75.9268747,40.3356483
-81.655651,30.3321838
-99.9018131,31.9685988
-79.3831843,43.653226
-81.9934581,37.8487147
-80.1289321,26.3683064
-81.5190053,41.0814447
-77.0368707,38.9071923
-77.7905339,35.9382103
-87.5710898,37.9715592
-86.3077368,32.3792233
-79.6876659,43.467517
-79.5394625,43.8430176
-84.8358211,42.5636478
-81.5157535,27.6648274
-86.902298,32.3182314
-99.9018131,31.9685988
-79.3922539,35.1740471
-82.907123,40.4172871
-74.0059728,40.7127753
-77.0136839,37.6871635
-73.9594438,40.7144279
-73.9712488,40.7830603
-74.4056612,40.0583238
-83.5378674,41.6528052
-97.7786493,34.9147921
-81.6943605,41.49932
-79.6441198,43.5890452
-74.2082671,40.1645785
-93.3741647,44.8709601
-74.0059728,40.7127753
-91.9623327,30.9842977
-84.3879824,33.7489954
-84.5613355,39.3995008
-119.4179324,36.778261
-77.0368707,38.9071923
-71.0588801,42.3600825
-82.4571776,27.950575
-87.6297982,41.8781136
-89.1073356,43.542207
-73.6501295,40.7048242
-99.9018131,31.9685988
-82.5306527,27.3364347
-82.7812526,34.7242749
-89.4012302,43.0730517
-78.6381787,35.7795897
-82.4571776,27.950575
-86.5861037,34.7303688
-82.907123,40.4172871
-74.0059728,40.7127753
-115.1398296,36.1699412
-87.6297982,41.8781136
-81.1881557,37.7781702
-90.1994042,38.6270025
-76.2858726,36.8507689
-83.9207392,35.9606384
-88.041746,42.3444664
-93.2650108,44.977753
-74.0059728,40.7127753
-119.4179324,36.778261
-81.5157535,27.6648274
-84.3982763,39.5150576
-72.2895526,43.7022451
-111.0937311,39.3209801
-63.5752387,44.6487635
-105.8700901,34.5199402
-88.0132958,44.5133188
-107.8140452,37.6302699
-74.4056612,40.0583238
-111.0937311,39.3209801
-81.5157535,27.6648274
-76.6585978,39.2369282
-99.9018131,43.9695148
-91.8318334,37.9642529
-79.7919754,36.0726354
-82.9987942,39.9611755
-75.6624122,41.408969
-77.0751538,38.8939779
-99.9018131,31.9685988
-76.6412712,39.0457549
-95.9946482,36.1583952
-89.3985283,40.6331249
-74.0059728,40.7127753
-83.9293952,42.6072552
-76.2858726,36.8507689
-81.339552,41.6661573
-95.716216,37.2266829
-87.8314324,41.2505881
-76.6121893,39.2903848
-79.3831843,43.653226
-77.297508,18.109581
-87.6297982,41.8781136
-81.5157535,27.6648274
-87.6297982,41.8781136
-99.9018131,31.9685988
-90.1994042,38.6270025
-77.0368707,38.9071923
-94.6396714,37.0758952
-73.134961,40.789142
-81.4023356,40.875891
-73.9393554,40.8417082
-80.1373174,26.1224386
-76.1474244,43.0481221
-84.6768796,34.0659329
-79.0716958,38.149576
-81.3792365,28.5383355
-82.9702266,38.8745707
-71.5723953,43.1938516
-82.5154471,40.75839
-80.5886646,28.0344621
-111.0937311,39.3209801
-71.8022934,42.2625932
-74.0059728,40.7127753
-77.6088465,43.1565779
-91.5301683,41.6611277
-75.5276699,38.9108325
-79.9958864,40.4406248
-82.907123,40.4172871
-81.5157535,27.6648274
-71.5723953,43.1938516
-74.0059728,40.7127753
-84.2700179,37.8393332
-120.5542012,43.8041334
-73.6331102,45.6929818
-76.3452218,37.0298687
-86.158068,39.768403
-88.703656,32.3643098
-82.3246094,37.6061055
-82.9987942,39.9611755
-81.3792365,28.5383355
-107.2902839,43.0759678
-99.9018131,31.9685988
-86.158068,39.768403
-86.5263857,39.165325
-82.7116821,41.4561754
-80.3997748,26.1003654
-82.9987942,39.9611755
-87.6350317,41.8816112
-87.6297982,41.8781136
-119.4179324,36.778261
-78.8866943,33.6890603
-84.8013182,32.6315258
-79.9719831,35.914581
-73.8912481,41.2084278
0.4690888,51.7343313
-99.9018131,31.9685988
-91.8318334,37.9642529
-81.2362107,33.9815369
-86.5804473,35.5174913
-81.3792365,28.5383355
-77.0368707,38.9071923
-87.0352831,35.6150716
-76.7802528,39.4195499
-76.7074571,37.2707022
-76.5710753,39.1073317
-75.1652215,39.9525839
-123.1743739,49.2597145
-91.8318334,37.9642529
-75.1652215,39.9525839
-99.9018131,31.9685988
-79.8030873,35.8179143
-75.1648579,39.9490779
-80.2213477,40.5169767
-77.0368707,38.9071923
-79.0192997,35.7595731
-74.0059728,40.7127753
-81.3124341,29.9012437
-77.1527578,39.0839973
-71.0588801,42.3600825
-75.1068388,40.1742757
-84.5120196,39.1031182
-75.2479061,40.4107964
-74.1502007,40.5795317
-85.3096801,35.0456297
-84.5499327,33.952602
-92.2895948,34.7464809
-77.0368707,38.9071923
-75.1652215,39.9525839
-83.2320991,33.0801429
-77.0368707,38.9071923
-77.0368707,38.9071923
-82.5514869,35.5950581
-97.0793675,36.6763758
-79.9958864,40.4406248
-77.6088465,43.1565779
-119.4179324,36.778261
-104.9269614,37.8348085
-120.7401385,47.7510741
-69.4454689,45.253783
-76.2858726,36.8507689
-69.4454689,45.253783
-88.3933796,35.6509029
-82.6402915,27.7676008
-87.6876969,42.0450722
-84.0712997,34.0514898
-81.655651,30.3321838
-82.9000751,32.1656221
-104.1843942,42.0624646
-77.6088465,43.1565779
-81.0348144,34.0007104
-111.891047,40.760779
133.775136,-25.274398
-84.3879824,33.7489954
-74.0431435,40.7177545
-64.7505,32.3078
-119.4179324,36.778261
-84.3879824,33.7489954
-119.4179324,36.778261
-99.9018131,31.9685988
-71.0588801,42.3600825
-84.2807329,30.4382559
-84.2700179,37.8393332
-92.9438218,44.8277446
-81.44086,41.5817228
-74.2401609,40.8298006
-97.4867028,35.3395079
-109.7869527,44.2642998
-87.657584,44.0886059
-86.3628873,35.8494171
-86.5705508,35.1520266
-87.6876969,42.0450722
-85.7584557,38.2526647
-91.8318334,35.20105
-74.0059728,40.7127753
-91.9623327,30.9842977
-88.0934108,42.1969689
-91.8318334,37.9642529
-117.168963,32.720743
-77.0947092,38.984652
-73.9116433,42.7043568
-73.9594438,40.7144279
-120.7401385,47.7510741
-84.5037164,38.0405837
-74.3437467,43.0528506
-79.9958864,40.4406248
-80.0533746,26.7153424
-88.0132958,44.5133188
-90.1994042,38.6270025
-74.4056612,40.0583238
-79.9958864,40.4406248
-95.8808424,41.0111103
-81.0348144,34.0007104
-75.5993692,38.3606736
-85.1393513,41.079273
-79.3831843,43.653226
-75.1926937,40.1416782
-71.0588801,42.3600825
-119.4179324,36.778261
-0.1601246,52.9451889
-73.9393554,40.8417082
-73.567256,45.5016889
-104.9388853,39.2587106
144.793731,13.444304
-95.992775,36.1539816
-83.611587,39.2022866
-73.5594128,40.6546145
-94.2088172,36.3728538
-76.6121893,39.2903848
-77.6930602,43.2097837
-75.1274003,41.0431501
-78.6381787,35.7795897
-77.1191166,34.6876621
-71.0588801,42.3600825
-82.1887444,36.5951059
-75.1652215,39.9525839
-83.624201,32.6130007
-76.6412712,39.0457549
-77.0368707,38.9071923
-87.6297982,41.8781136
-74.4056612,40.0583238
-76.8099041,18.0178743
8.468946,60.472024
-82.907123,40.4172871
-73.9874105,40.7446072
-79.0192997,35.7595731
-77.6088465,43.1565779
-95.7974526,36.060949
-71.0588801,42.3600825
-1.304734,50.6938479
-79.0192997,35.7595731
-91.9623327,30.9842977
-81.5157535,27.6648274
-85.538541,30.7818584
-82.907123,40.4172871
-77.1945247,41.2033216
-81.9495331,26.5628537
-84.2700179,37.8393332
-77.0368707,38.9071923
-82.0105148,33.4734978
-78.8866943,33.6890603
-86.1349019,40.2671941
-77.8600012,40.7933949
-86.5804473,35.5174913
-73.134961,40.789142
-89.9845476,38.6703266
-94.8191285,38.8813958
-83.7049498,42.7978061
-74.4056612,40.0583238
-80.1917902,25.7616798
-84.3779515,34.3372664
-82.3940104,34.8526176
-77.0368707,38.9071923
-83.9207392,35.9606384
-84.4289888,34.4695524
-91.8318334,35.20105
-82.907123,40.4172871
-80.085059,42.1292241
-80.347009,41.0036719
-89.0122879,36.2022892
-74.0059728,40.7127753
-71.467566,42.7653662
-86.1180435,39.978371
-74.0059728,40.7127753
-99.9018131,31.9685988
21.824312,39.074208
-77.1945247,41.2033216
-92.4890469,34.5959265
-86.3997167,39.7628227
-77.0368707,38.9071923
-81.9498042,28.0394654
-99.9018131,31.9685988
-79.9958864,40.4406248
-84.3879824,33.7489954
-80.2456045,25.9420377
-81.091203,32.0808989
-82.9000751,32.1656221
-80.4925337,43.4516395
-74.0059728,40.7127753
-81.6943605,41.49932
-77.0368707,38.9071923
-90.1994042,38.6270025
-89.3985283,40.6331249
-120.5542012,43.8041334
-74.2179326,43.2994285
-75.1652215,39.9525839
-95.712891,37.09024
-74.4056612,40.0583238
-74.4229266,39.3642834
-85.1733479,34.2532247
-71.3824374,42.4072107
-84.3879824,33.7489954
-81.655651,30.3321838
-79.3831843,43.653226
-99.9018131,31.9685988
-99.9018131,31.9685988
-81.5157535,27.6648274
-74.2631635,40.6975898
-99.9018131,31.9685988
-93.9077606,36.9294624
-82.907123,40.4172871
-90.1994042,38.6270025
-84.9702228,34.7698021
-108.5859265,37.3488827
-77.4416505,37.3568157
-71.3824374,42.4072107
-99.9018131,31.9685988
-7.6920536,53.1423672
-99.9018131,31.9685988
-104.8213634,38.8338816
-84.3879824,33.7489954
-77.0368707,38.9071923
-74.4056612,40.0583238
-96.6783449,34.774531
-91.4667603,44.7996855
-74.4056612,40.0583238
-119.4179324,36.778261
-81.5157535,27.6648274
-111.8910474,40.7607793
-87.6297982,41.8781136
-75.6054882,39.9606643
-77.0368707,38.9071923
-79.3831843,43.653226
-75.2479061,40.7291847
-72.9278835,41.308274
-76.6121893,39.2903848
-85.7584557,38.2526647
-79.0192997,35.7595731
-92.2895948,34.7464809
-77.1945247,41.2033216
-79.3831843,43.653226
-91.8318334,37.9642529
-81.0228331,29.2108147
-79.2902133,43.0581645
-84.3879824,33.7489954
-94.969956,35.91537
-71.2662025,41.6771101
-87.6297982,41.8781136
-74.0059728,40.7127753
8.468946,60.472024
174.885971,-40.900557
-99.9018131,31.9685988
-119.4179324,36.778261
-81.655651,30.3321838
-79.0558445,35.9131996
-91.8318334,37.9642529
-87.6297982,41.8781136
-79.3831843,43.653226
-99.9018131,31.9685988
-94.6858998,46.729553
-119.4179324,36.778261
-106.650422,35.0843859
-84.2807329,30.4382559
-75.1652215,39.9525839
-79.9748103,32.8546197
-77.1945247,41.2033216
-75.1652215,39.9525839
-80.3047846,40.6953437
-79.0192997,35.7595731
-97.4780954,35.6528323
-77.0368707,38.9071923
-79.7624177,43.7315479
-84.3879824,33.7489954
-91.8318334,37.9642529
-83.4390843,39.5364511
-74.2958532,40.9681661
-74.0059728,40.7127753
-99.9018131,31.9685988
-85.7584557,38.2526647
-74.0059728,40.7127753
-73.1409429,40.9256538
-79.7919754,36.0726354
-99.9018131,41.4925374
-81.3792365,28.5383355
-80.1917902,25.7616798
-84.3879824,33.7489954
-98.4842465,39.011902
-81.6943605,41.49932
-71.0588801,42.3600825
-87.0308412,35.1998023
-119.4179324,36.778261
-80.7898089,41.8650534
-0.9781303,51.4542645
-79.9958864,40.4406248
-79.3831843,43.653226
-74.4056612,40.0583238
-105.084423,40.5852602
-79.7919754,36.0726354
-119.4179324,36.778261
-95.992775,36.1539816
-77.0863383,35.0821039
-79.8953328,40.8611755
-80.8431267,35.2270869
-73.1964637,44.4778528
-79.3831843,43.653226
-74.0059728,40.7127753
-99.9018131,31.9685988
-86.39027,35.8456213
-91.5968958,42.033279
-99.9018131,31.9685988
-78.898619,35.9940329
-7.6920536,53.1423672
-86.158068,39.768403
133.775136,-25.274398
-81.1917944,44.7316246
-73.134961,40.789142
-61.846772,17.1274104
-75.1652215,39.9525839
-74.0059728,40.7127753
-77.0368707,38.9071923
9.501785,56.26392
-74.0059728,40.7127753
-81.2186933,35.7065217
-85.8891471,39.7219882
-79.9958864,40.4406248
-79.0192997,35.7595731
-78.1327881,42.740061
-79.5394625,43.8430176
-77.0909809,38.8816208
-79.3831843,43.653226
-81.5157535,27.6648274
-85.323214,51.253775
-84.2700179,37.8393332
-81.6943605,41.49932
-79.4196783,44.6082465
-84.5120196,39.1031182
-87.6297982,41.8781136
-84.4625345,39.0312035
-71.0588801,42.3600825
-87.6297982,41.8781136
-104.990251,39.7392358
-88.7878678,43.7844397
-74.0059728,40.7127753
-99.9018131,31.9685988
-89.4012302,43.0730517
-75.5276699,38.9108325
-74.0059728,40.7127753
-95.7243335,37.2321077
-73.9841161,40.7317696
-87.6297982,41.8781136
-71.0095602,42.3656132
-98.4842465,39.011902
-76.9369067,42.1372967
-74.0059728,40.7127753
-78.898619,35.9940329
-80.0394977,40.3275697
-77.9516987,39.004686
-88.3067614,43.1466739
-91.5548998,41.6626963
-69.4454689,45.253783
-80.1917902,25.7616798
-71.0588801,42.3600825
-86.5804473,35.5174913
-84.2700179,37.8393332
-85.6602058,30.1588129
-111.0937311,39.3209801
-75.6971931,45.4215296
-81.5157535,27.6648274
-80.2767327,26.6514503
-85.7694226,39.785043
-79.3831843,43.653226
-76.6412712,39.0457549
-71.0588801,42.3600825
-77.0368707,38.9071923
-82.907123,40.4172871
-81.3614985,41.6289365
-75.1652215,39.9525839
-73.3362298,40.8048207
-84.3879824,33.7489954
-87.9036047,30.6035255
-73.4881809,40.6659344
-76.6121893,39.2903848
-87.9064736,43.0389025
-87.6297982,41.8781136
-77.297508,18.109581
-95.0877465,39.109724
-80.1917902,25.7616798
-83.9207392,35.9606384
-95.9345034,41.2565369
-73.9874078,40.7659887
-78.6381787,35.7795897
-73.567256,45.5016889
-88.6000478,37.0833893
-74.0059728,40.7127753
-91.5301683,41.6611277
-90.5551258,38.1394978
-86.1349019,40.2671941
-80.8431267,35.2270869
-79.3370188,43.8561002
-75.1652215,39.9525839
-84.1252243,41.3922726
-86.1349019,40.2671941
-78.3344385,40.6024006
-71.1097335,42.3736158
-71.0588801,42.3600825
-86.5804473,35.5174913
-92.2895948,34.7464809
-79.1950373,34.6801626
-95.7243335,37.2321077
-79.9310512,32.7764749
-73.9874105,40.7446072
-81.3444573,35.7344538
-74.0059728,40.7127753
-111.6585337,40.2338438
-75.5276699,38.9108325
18.643501,60.128161
-119.4179324,36.778261
-91.8318334,37.9642529
-87.6297982,41.8781136
-71.0328284,42.3917638
-85.0269014,35.9489566
-86.39027,35.8456213
-86.1349019,40.2671941
-84.3879824,33.7489954
-89.3985283,32.3546679
-75.1652215,39.9525839
-112.1910031,35.2494566
-82.907123,40.4172871
-82.5748194,27.4989278
-87.6297982,41.8781136
-84.1916069,39.7589478
-73.134961,40.789142
-73.9815337,40.7264773
-84.2700179,37.8393332
-74.0059728,40.7127753
-81.5157535,27.6648274
-72.6624209,42.3471357
-90.0489801,35.1495343
-86.902298,32.3182314
-81.6943605,41.49932
-93.0899578,44.9537029
-120.5542012,43.8041334
-96.5149979,32.7138476
-98.4842465,39.011902
-81.1637245,33.836081
-73.9209701,41.7003713
-84.3879824,33.7489954
-78.6381787,35.7795897
-87.9064736,43.0389025
-95.2352501,38.9716689
-78.8783689,42.8864468
-77.1945247,41.2033216
-71.0588801,42.3600825
-71.0588801,42.3600825
-93.4665731,35.4714724
-92.2670941,34.769536
-81.5157535,27.6648274
-98.4842465,39.011902
-94.487099,36.518802
-99.9018131,31.9685988
-81.5157535,27.6648274
-87.6297982,41.8781136
-75.4007058,39.9868904
-94.4527294,38.801953
-99.9018131,31.9685988
-7.6920536,53.1423672
-84.5120196,39.1031182
-120.7401385,47.7510741
-95.7243335,37.2321077
-79.9310512,32.7764749
-94.5785667,39.0997265
-73.9441579,40.6781784
-113.4909267,53.544389
-94.5785667,39.0997265
-111.8910474,40.7607793
-119.4179324,36.778261
-77.1945247,41.2033216
-72.9278835,41.308274
8.468946,60.472024
-78.7811169,35.79154
-73.9680091,40.7488758
-93.2650108,44.977753
-76.6412712,39.0457549
-73.087749,41.6032207
-80.0403578,39.1523198
-76.6412712,39.0457549
-87.7228384,42.0722513
-84.9877094,32.4609764
-84.3879824,33.7489954
-90.1994042,38.6270025
-83.5378674,41.6528052
-73.087749,41.6032207
-76.6121893,39.2903848
-89.4012302,43.0730517
-84.1916069,39.7589478
-84.2946539,37.7478572
-74.4049778,40.4316955
-97.5164276,35.4675602
-90.5151342,41.5067003
-82.1888089,36.595141
-77.0368707,38.9071923
-86.5804473,35.5174913
-83.357567,33.9519347
-73.134961,40.789142
-76.9074739,39.0348317
-99.9018131,31.9685988
-80.4549026,38.5976262
-74.0059728,40.7127753
-66.063308,45.2733153
-7.6920536,53.1423672
-111.6585337,40.2338438
-91.8318334,37.9642529
-86.6170308,30.4200708
-83.8888138,36.8664765
-75.1652215,39.9525839
-94.5785667,39.0997265
-80.8431267,35.2270869
-93.7121656,41.6266555
-74.2179326,43.2994285
-77.6088465,43.1565779
-71.0588801,42.3600825
-75.0849058,38.3365032
-91.9623327,30.9842977
-99.9018131,31.9685988
-76.6121893,39.2903848
-82.8779754,42.5972563
-74.8167827,39.240472
-84.2963123,33.7748275
-91.8318334,35.20105
-77.5816353,35.2626635
-83.1835389,42.5030908
-97.092877,35.0077519
-99.9018131,31.9685988
-82.6365536,39.0520169
-99.9018131,31.9685988
-82.907123,40.4172871
-86.456138,36.9853543
-90.0489801,35.1495343
-72.6624209,42.3471357
-76.8099041,18.0178743
-78.8783689,42.8864468
-75.5276699,38.9108325
-77.1945247,41.2033216
-86.5804473,35.5174913
-71.0588801,42.3600825
-77.8868117,34.2103894
-71.5723953,43.1938516
-73.9441579,40.6781784
-85.323214,51.253775
-74.0059728,40.7127753
-82.907123,40.4172871
-85.7584557,38.2526647
-87.6297982,41.8781136
-84.3879824,33.7489954
-78.4766781,38.0293059
-77.2013705,39.1434406
-84.2696449,36.0103561
-94.8825243,40.3519854
-77.39628,25.03428
-87.70253,34.7312005
-94.0082547,36.0014682
-120.5542012,43.8041334
-114.7420408,44.0682019
-84.6768796,34.0659329
-77.1945247,41.2033216
-3.8918711,51.0729874
-81.3792365,28.5383355
-77.297508,18.109581
-81.556235,41.5200518
-89.4012302,43.0730517
-77.0368707,38.9071923
-83.5378674,41.6528052
-73.134961,40.789142
-73.0514965,41.5581525
-114.7420408,44.0682019
-79.5394625,43.8430176
-91.9623327,30.9842977
-72.6624209,42.3471357
-91.9623327,30.9842977
-73.9441579,40.6781784
-82.9987942,39.9611755
-104.990251,39.7392358
-74.0059728,40.7127753
133.775136,-25.274398
-111.8910474,40.7607793
-83.0457538,42.331427
-74.0059728,40.7127753
-95.7243335,37.2321077
-79.2508558,42.8865204
-78.4727976,42.5300624
-120.7401385,47.7510741
-76.2858726,36.8507689
-93.2922989,37.2089572
-91.8318334,35.20105
-74.0059728,40.7127753
-77.4360481,37.5407246
-71.0588801,42.3600825
-86.7816016,36.1626638
-93.097702,41.8780025
-80.1917902,25.7616798
-74.0059728,40.7127753
-104.9956324,39.7472344
-85.3863599,40.1933767
-80.0580969,26.7753405
-80.1300455,25.790654
-93.6249593,41.5868353
-79.3831843,43.653226
-119.4179324,36.778261
-85.323214,51.253775
-84.5120196,39.1031182
-95.712891,37.09024
-82.9318807,40.1266689
-74.0059728,40.7127753
-72.9492703,41.6717648
-81.6943605,41.49932
-77.1945247,41.2033216
-86.7816016,36.1626638
-119.4179324,36.778261
-86.1349019,40.2671941
-110.9747108,32.2226066
-82.9000751,32.1656221
-89.0928155,30.3674198
-74.649105,40.4699235
-87.6297982,41.8781136
-93.2650108,44.977753
-119.4179324,36.778261
-77.4360481,37.5407246
-74.0059728,40.7127753
-71.4161671,41.7001009
-99.9018131,31.9685988
-82.9987942,39.9611755
-90.0489801,35.1495343
-84.5037164,38.0405837
-81.1637245,33.836081
-86.7816016,36.1626638
-74.0059728,40.7127753
-89.6795084,30.5254692
-91.8318334,35.20105
-90.5072573,41.5262641
-76.6121893,39.2903848
-71.5723953,43.1938516
-73.567256,45.5016889
-87.6297982,41.8781136
-77.8600012,40.7933949
-77.1945247,41.2033216
-79.0192997,35.7595731
-79.0192997,35.7595731
-75.5276699,38.9108325
-78.8783689,42.8864468
-82.9987942,39.9611755
-71.0588801,42.3600825
-93.1337856,35.2784173
-73.2612615,41.1408363
-81.3792365,28.5383355
-84.5613355,39.3995008
-115.1745559,36.1023715
-94.655224,36.0603618
-94.6858998,46.729553
-84.5120196,39.1031182
-81.8800861,26.6672935
-73.9874078,40.7659887
-77.1945247,41.2033216
-87.5691735,33.2098407
-81.3792365,28.5383355
-79.7919754,36.0726354
-81.5157535,27.6648274
-87.9064736,43.0389025
-91.9623327,30.9842977
-79.9958864,40.4406248
-89.3985283,32.3546679
-77.0368707,38.9071923
-74.0059728,40.7127753
-79.3831843,43.653226
-99.9018131,31.9685988
-79.9414266,37.2709704
-77.1945247,41.2033216
-81.6326234,38.3498195
-98.4842465,39.011902
-84.5555347,42.732535
-84.3879824,33.7489954
-111.9507042,33.8333716
-82.9987942,39.9611755
-119.4179324,36.778261
144.793731,13.444304
-87.6297982,41.8781136
-7.6920536,53.1423672
-84.5120196,39.1031182
-81.5157535,27.6648274
-98.4933873,33.9137085
-79.3831843,43.653226
-81.5157535,27.6648274
-88.0132958,44.5133188
-99.9018131,31.9685988
-120.5542012,43.8041334
-119.4179324,36.778261
-74.0059728,40.7127753
-71.4774291,41.5800945
-79.0558445,35.9131996
-83.4148895,36.0153693
18.643501,60.128161
-81.378447,40.7989473
-74.0059728,40.7127753
-105.084423,40.5852602
-95.1547871,36.6385747
-96.8038063,32.7922852
-74.1502007,40.5795317
-80.8431267,35.2270869
-82.907123,40.4172871
-119.4179324,36.778261
-79.2317521,43.7764258
-84.028866,39.7311264
-77.1945247,41.2033216
-75.6971931,45.4215296
-84.3879824,33.7489954
-97.1383744,49.895136
-94.5785667,39.0997265
-95.7150582,37.0901287
-99.133208,19.4326077
-86.5804473,35.5174913
-87.6297982,41.8781136
-99.9018131,31.9685988
-82.9987942,39.9611755
-86.5804473,35.5174913
-84.3879824,33.7489954
-77.0368707,38.9071923
-74.0059728,40.7127753
-76.6412712,39.0457549
-84.0968761,36.9486986
-81.7831674,32.4487876
-71.5723953,43.1938516
-81.3792365,28.5383355
-79.4608204,46.3091152
-70.9370252,43.138948
9.501785,56.26392
-74.1502007,40.5795317
-87.9064736,43.0389025
-82.4571776,27.950575
-95.2352501,38.9716689
-86.7816016,36.1626638
-79.9958864,40.4406248
-85.3096801,35.0456297
-77.0368707,38.9071923
-77.0368707,38.9071923
-86.158068,39.768403
-79.3831843,43.653226
-74.759717,40.2205824
-97.5164276,35.4675602
-71.0588801,42.3600825
-81.0295793,35.5316576
-71.0588801,42.3600825
-73.5594128,40.6546145
-77.5636015,39.1156615
-87.6297982,41.8781136
-79.9310512,32.7764749
-80.8431267,35.2270869
-74.0059728,40.7127753
-78.898619,35.9940329
-76.8720961,38.7849211
-80.4925337,43.4516395
-82.907123,40.4172871
-76.0488458,43.0481962
-94.518335,38.806797
-79.0558445,35.9131996
-82.3940104,34.8526176
-86.5804473,35.5174913
-73.706935,42.7140506
-82.5723193,27.5214269
-84.2829784,33.3870578
-81.1637245,33.836081
-74.6829363,39.9720578
-86.902298,32.3182314
-94.5785667,39.0997265
-91.8318334,37.9642529
-95.7243335,37.2321077
-91.8318334,37.9642529
-70.8389219,42.9375932
-82.5407213,40.4811721
-104.990251,39.7392358
-76.5027395,39.0320554
-76.8893907,39.4877635
-83.1140771,40.0992294
-73.212072,44.4758825
-98.4842465,39.011902
-80.1247667,26.2378597
-80.1494901,26.0112014
-86.7816016,36.1626638
-103.3343978,34.1861922
-80.0533746,26.7153424
-77.297508,18.109581
-99.9018131,31.9685988
-91.8318334,35.20105
-85.323214,51.253775
-120.5542012,43.8041334
-70.9475103,42.7595355
-77.1872036,38.7892801
-3.3821421,51.6858341
-74.0059728,40.7127753
-105.084423,40.5852602
-74.0298767,40.6263732
-3.3821421,51.6858341
-75.6971931,45.4215296
-84.5120196,39.1031182
-73.790959,42.2528649
-74.0059728,40.7127753
-77.3063733,38.8462236
-82.9887477,35.4887145
-84.5555347,42.732535
-86.1066526,39.6136578
133.775136,-25.274398
-73.9441579,40.6781784
-79.0867579,43.8384117
-99.9018131,31.9685988
-90.0489801,35.1495343
-84.2700179,37.8393332
-95.712891,37.09024
-81.6943605,41.49932
-86.8094394,33.8142682
-82.1501112,35.1156713
-84.3879824,33.7489954
-86.7816016,36.1626638
-74.0059728,40.7127753
-78.2934468,43.9491784
-76.2858726,36.8507689
-78.8269664,34.3221129
-83.0457538,42.331427
-84.2807329,30.4382559
-81.5157535,27.6648274
166.647047,19.2823192
-74.0059728,40.7127753
-76.6121893,39.2903848
-84.2807329,30.4382559
-78.319747,44.309058
-75.0259637,39.4863773
-82.9493827,39.3992279
-84.3879824,33.7489954
-79.9958864,40.4406248
-82.4571776,27.950575
-73.9065883,40.7294018
-85.323214,51.253775
-71.5723953,43.1938516
-74.0059728,40.7127753
-89.3985283,32.3546679
-75.0259637,39.4863773
-78.6861145,36.1223683
-84.5824329,33.8187167
-74.0059728,40.7127753
-71.1337112,42.3539038
-81.3792365,28.5383355
-87.6297982,41.8781136
-82.9987942,39.9611755
-98.5556199,39.8097343
-84.3879824,33.7489954
-79.9958864,40.4406248
-72.2895526,43.7022451
-85.5872286,42.2917069
174.885971,-40.900557
-82.3998887,41.0850542
-82.9987942,39.9611755
-80.9450759,35.0073697
-85.3096801,35.0456297
-77.1945247,41.2033216
-81.5407793,28.3188815
-71.5215024,41.7036711
-84.3879824,33.7489954
-73.4081575,41.117744
-83.0457538,42.331427
8.468946,60.472024
-73.8370786,40.9125992
-74.4056612,40.0583238
-71.0588801,42.3600825
-104.990251,39.7392358
-77.0909809,38.8816208
-99.9018131,31.9685988
-89.3985283,32.3546679
-79.9310512,32.7764749
-119.4179324,36.778261
-84.4277001,33.6407282
-79.0192997,35.7595731
-79.9414266,37.2709704
-73.9441579,40.6781784
-80.7698066,41.7386662
-66.4619164,46.5653163
-77.1945247,41.2033216
